app_code,os_version,is_4G,hour,day_of_week
191,2,0,16,3
107,1,0,7,3
102,1,0,21,1
386,2,0,13,4
336,0,1,7,1
195,1,0,15,5
107,1,0,13,3
318,0,0,6,5
409,1,0,22,3
29,2,0,15,0
49,0,1,0,2
216,1,1,7,4
283,1,0,20,4
29,2,1,22,4
267,0,1,0,1
216,1,1,12,3
107,0,0,0,1
337,1,1,16,5
402,2,1,18,3
307,0,0,11,6
26,2,0,13,1
379,2,0,8,0
283,0,0,21,6
216,0,0,7,1
139,1,0,0,3
195,1,1,21,2
107,0,1,9,3
216,1,1,19,1
48,1,0,0,5
396,1,0,11,2
88,0,0,18,1
405,1,0,22,0
336,0,0,18,0
267,1,1,0,5
283,1,0,22,5
267,1,1,20,4
318,0,0,21,3
107,2,0,10,0
88,1,0,1,2
93,2,0,10,4
107,1,0,14,0
107,0,0,18,0
137,1,1,21,2
29,0,0,14,5
365,2,0,20,2
111,0,0,2,0
216,1,1,14,0
397,0,0,14,5
216,1,1,12,3
138,2,0,12,0
283,1,1,19,5
253,1,0,5,2
115,1,0,19,0
282,2,0,7,6
143,1,0,12,6
107,2,1,22,3
88,1,0,13,5
88,0,0,20,4
137,1,0,15,6
397,2,1,20,3
392,1,1,7,4
287,1,0,21,3
283,1,0,18,3
27,2,0,1,1
318,2,1,8,6
214,2,0,1,3
265,1,1,1,0
361,0,0,0,3
143,1,1,11,0
282,1,0,19,6
107,2,0,9,2
49,1,1,22,3
267,1,1,12,3
177,2,0,23,1
88,0,0,2,2
195,0,1,18,2
27,2,1,11,3
45,0,0,14,6
307,0,1,18,0
137,1,0,14,5
107,2,0,17,0
283,1,1,23,6
265,1,1,18,4
282,1,0,0,0
27,1,1,20,3
88,1,1,6,0
139,0,1,0,6
27,0,1,17,3
27,1,1,17,0
253,0,1,0,2
282,1,0,19,0
27,1,1,16,5
283,1,0,1,1
253,1,0,7,5
107,2,0,21,6
107,2,0,23,1
107,1,0,9,4
154,0,0,15,1
29,2,1,22,6
287,2,0,12,4
107,1,0,13,4
336,0,1,14,3
191,0,0,20,6
137,2,0,18,5
253,0,1,19,4
107,0,0,15,1
214,1,1,0,3
267,0,0,10,4
88,0,0,1,6
314,1,0,14,3
253,0,0,20,4
148,0,0,20,5
396,1,0,19,2
336,0,1,18,5
107,1,0,16,2
88,1,0,8,5
318,1,1,16,0
359,1,1,8,4
361,0,0,14,1
143,0,0,10,2
107,1,0,2,0
283,0,1,18,6
283,1,0,17,3
336,1,1,12,6
107,1,1,2,3
88,1,0,17,1
397,1,0,18,3
397,1,0,21,2
195,1,1,15,4
283,2,1,18,6
215,1,1,18,1
283,1,1,14,4
88,0,1,15,4
267,1,1,15,5
137,1,1,21,3
216,0,0,14,1
406,2,1,2,1
283,1,1,0,3
111,1,1,22,0
283,1,0,22,5
107,1,1,14,0
107,2,0,11,3
283,1,0,21,6
336,1,0,16,1
143,0,0,3,0
49,1,1,12,3
107,1,1,7,0
215,1,0,21,5
191,0,1,16,2
331,0,0,17,4
143,2,0,14,4
283,2,0,1,0
191,0,0,6,1
365,2,1,21,1
88,1,0,14,0
282,1,0,22,6
265,0,1,16,3
107,2,0,10,5
137,1,0,12,1
107,1,1,17,1
406,2,0,21,1
26,2,0,14,1
406,0,0,0,3
191,1,1,20,4
29,2,0,12,1
249,1,1,14,1
88,1,0,23,1
29,0,0,1,2
278,2,0,0,3
195,0,1,0,4
403,1,0,0,1
107,1,0,12,2
214,1,0,1,1
177,0,0,20,1
283,1,1,16,1
107,1,0,13,0
365,2,0,19,0
29,2,1,15,1
283,0,0,17,5
359,2,0,21,0
214,1,1,0,3
107,1,1,10,1
283,1,1,13,0
84,0,0,1,4
137,0,1,13,4
107,0,0,15,2
27,0,0,12,6
195,1,1,3,0
264,1,1,10,3
74,2,0,8,3
397,0,1,19,0
397,0,0,18,6
88,1,1,0,6
29,1,0,9,1
49,2,1,19,2
267,1,1,14,0
319,2,0,0,1
107,1,1,7,4
283,1,0,20,3
195,1,1,1,2
359,1,0,21,1
102,1,1,15,0
29,0,1,9,3
29,0,0,12,0
48,0,0,21,3
210,1,0,19,6
407,2,0,20,1
405,0,0,19,3
287,2,0,0,1
267,2,0,0,2
61,1,0,19,3
191,0,0,14,4
107,1,0,21,2
126,0,0,0,4
332,2,1,19,4
126,1,1,8,0
137,1,1,12,5
137,1,1,20,0
107,1,0,15,2
290,1,0,21,3
283,0,0,12,2
336,2,0,22,4
88,2,0,16,6
107,1,1,9,1
407,1,0,8,5
27,2,0,18,5
139,1,0,13,1
29,2,0,9,4
88,1,0,0,6
45,2,0,11,4
397,1,0,20,5
29,0,1,20,5
29,1,0,22,2
107,2,0,14,1
336,0,1,20,2
107,2,0,17,6
267,1,1,22,2
191,2,0,9,1
26,1,1,18,3
370,2,0,15,5
191,1,0,18,3
139,2,1,7,4
88,1,1,22,0
283,1,1,8,2
267,1,0,0,6
370,1,0,16,6
27,1,0,13,4
267,1,1,1,6
107,0,0,11,0
126,1,0,15,5
283,0,1,20,5
45,0,0,8,3
267,2,0,8,2
45,1,0,16,0
177,1,0,0,0
283,2,0,22,2
365,2,0,0,1
195,1,1,20,0
27,1,0,22,0
283,2,0,20,5
107,1,0,7,3
407,1,1,4,1
267,2,1,11,0
267,1,0,5,6
392,0,0,1,1
365,1,0,21,6
214,1,0,11,1
364,1,0,20,3
283,1,1,13,6
216,1,1,17,5
44,0,0,20,6
267,1,0,16,2
313,1,1,16,6
177,2,0,21,5
283,1,1,14,5
88,2,0,20,5
29,1,1,23,5
397,1,0,17,3
107,2,0,10,2
283,1,0,0,6
107,0,0,18,3
88,2,0,22,6
195,1,1,8,2
287,2,0,12,1
88,0,1,18,5
107,1,0,18,2
216,0,1,11,2
278,0,0,12,2
107,2,0,16,0
145,2,0,0,6
107,2,0,13,1
359,1,0,1,0
29,0,0,15,5
107,0,1,15,0
88,1,0,15,4
107,0,1,14,6
29,0,0,1,2
61,0,0,22,5
429,0,1,23,2
283,1,0,21,6
88,0,0,17,5
177,1,0,23,0
27,1,0,19,4
145,2,0,9,1
214,1,1,17,0
319,2,1,15,4
283,1,0,23,2
49,1,0,9,1
367,1,1,8,3
49,1,0,0,0
253,2,1,15,4
126,1,1,18,5
29,2,0,12,4
139,1,1,3,0
107,1,0,9,1
283,1,0,9,5
191,0,0,20,0
191,2,0,14,0
429,1,1,2,5
88,0,1,19,0
107,1,0,14,2
283,0,1,10,3
107,2,0,15,4
283,1,1,18,3
283,0,0,22,1
379,0,0,20,2
365,0,0,2,2
191,0,1,1,6
16,0,1,17,0
88,1,0,0,3
143,1,0,0,6
107,2,0,11,3
143,0,0,10,4
370,1,0,16,2
283,1,0,17,6
107,1,0,2,5
283,1,1,13,0
126,1,1,19,3
139,2,0,2,6
20,0,0,15,4
88,2,0,14,6
253,1,1,18,2
44,2,0,16,3
283,2,0,12,3
27,1,1,13,6
282,0,0,21,5
88,2,1,18,4
267,0,1,16,6
143,0,0,13,0
283,1,1,19,2
107,1,0,22,0
283,1,0,20,4
88,1,0,15,6
214,1,1,11,4
107,1,1,9,1
370,1,1,17,3
88,2,0,13,1
88,1,1,7,4
283,1,0,15,1
88,1,1,19,5
191,2,0,16,3
88,0,0,23,5
283,0,0,14,1
406,0,0,0,6
88,1,1,12,3
195,1,0,15,5
45,2,0,11,6
107,1,1,1,2
107,1,0,12,6
217,1,0,21,1
278,2,0,18,4
94,1,0,19,4
195,1,0,23,3
283,1,1,20,4
139,1,0,21,1
88,1,1,9,5
332,1,0,0,6
290,0,0,22,3
107,2,0,8,1
305,1,0,21,3
88,0,1,7,2
107,2,1,14,3
107,1,0,13,0
29,1,0,23,3
45,1,0,21,6
264,1,0,0,2
268,1,0,0,0
143,2,1,21,2
397,1,0,20,6
143,1,1,18,2
107,1,0,16,0
111,0,1,20,1
283,0,1,21,5
183,1,0,18,2
137,0,0,19,2
283,1,1,13,2
45,0,1,10,1
107,1,0,7,2
283,1,0,0,6
88,1,0,0,2
143,2,0,9,6
195,2,1,1,3
267,1,0,8,1
283,1,0,20,2
107,1,1,10,1
107,1,0,20,4
401,1,0,11,1
283,1,0,23,3
459,0,1,10,3
27,1,0,17,2
61,2,0,19,5
341,1,1,18,2
29,2,0,0,4
283,1,0,20,0
142,1,1,21,5
283,1,0,20,5
267,1,0,15,6
107,1,1,16,2
143,1,1,16,4
27,1,0,19,4
27,0,0,17,5
27,1,1,0,3
107,0,1,13,3
214,1,1,0,4
253,1,1,8,1
177,2,0,0,4
49,2,1,23,0
283,1,1,19,4
283,1,1,23,0
282,1,0,21,6
111,1,0,0,6
282,1,0,14,6
27,2,1,19,4
88,1,0,0,0
88,0,1,21,4
139,2,0,18,2
273,1,1,20,1
397,2,0,12,5
217,1,1,14,0
107,2,1,17,2
336,2,1,11,3
29,0,0,16,4
283,0,1,20,5
283,1,1,0,6
290,1,1,20,2
143,2,0,20,4
107,0,0,2,6
282,0,0,16,4
143,1,0,8,0
48,2,1,15,4
27,2,0,22,3
27,0,0,21,5
107,1,0,22,0
191,0,0,20,3
195,1,1,0,0
361,1,0,16,4
282,2,0,15,1
216,1,1,6,5
88,1,1,0,4
267,1,0,0,4
107,1,0,8,1
283,1,0,20,6
29,1,0,19,3
107,1,1,7,3
253,1,1,10,1
283,0,0,21,0
29,0,1,8,3
27,1,0,14,5
234,1,1,23,5
191,2,0,20,3
107,2,0,17,6
283,1,1,11,6
27,1,1,2,5
27,2,1,21,2
61,0,1,1,5
397,1,0,22,0
283,1,1,0,5
283,0,0,17,0
296,1,0,20,3
98,1,1,13,5
107,1,0,11,6
107,0,0,0,2
27,1,0,16,3
88,2,0,20,0
336,0,0,23,1
107,1,0,16,0
214,1,1,17,4
88,1,0,15,4
126,2,0,7,3
283,1,0,9,6
283,1,0,20,0
65,0,1,7,1
107,0,0,12,0
27,1,1,10,0
107,1,0,11,4
107,1,0,13,5
283,1,0,11,5
107,1,0,14,0
195,1,0,15,5
107,1,0,7,1
27,1,1,20,2
29,2,0,1,2
126,0,1,6,2
186,1,0,15,2
283,1,1,18,5
88,1,0,1,0
335,2,1,13,4
283,1,0,18,0
191,0,0,8,4
107,2,0,16,0
191,0,0,22,2
107,0,0,15,6
253,0,0,3,1
137,2,0,5,1
107,1,1,22,4
88,2,0,1,5
407,0,0,1,6
276,2,0,0,0
283,0,0,22,0
377,1,0,8,4
398,1,1,7,5
214,1,1,17,2
283,1,1,22,2
257,1,0,1,3
191,2,0,15,3
107,0,0,19,0
45,2,1,15,3
107,2,0,17,2
265,1,0,12,6
283,1,1,20,5
287,1,0,0,0
283,1,0,1,6
107,1,1,12,4
88,1,0,22,5
365,0,0,16,2
27,1,1,21,4
88,0,0,8,3
102,0,0,19,5
27,1,1,18,4
151,0,1,0,3
137,1,1,0,5
177,0,0,23,4
27,1,0,21,4
191,2,1,17,1
107,1,0,10,5
397,2,1,20,0
283,1,0,17,0
216,1,1,17,5
283,1,1,13,2
216,1,1,15,4
107,0,0,10,0
29,1,0,9,4
283,1,1,18,1
397,1,0,19,3
307,1,0,22,3
361,1,1,17,4
107,2,0,9,3
406,1,1,14,0
143,1,0,0,3
107,0,0,12,4
195,1,0,1,0
107,2,0,11,0
107,0,0,20,2
283,2,0,23,5
88,2,0,21,1
137,1,1,10,0
309,1,0,10,1
107,1,1,18,1
107,1,0,12,2
107,1,1,19,4
177,2,0,22,3
27,0,0,15,2
107,2,1,14,2
107,1,0,7,0
88,2,0,1,4
177,0,0,22,5
107,0,1,12,5
336,0,0,23,6
88,0,1,21,2
107,1,1,11,2
107,0,0,21,1
177,2,0,0,0
88,1,0,1,4
365,1,0,18,0
195,2,1,21,5
340,1,1,22,0
107,2,0,14,4
107,0,0,21,6
139,1,0,1,3
27,0,0,4,6
143,1,0,20,5
365,1,1,16,3
102,1,1,10,6
137,1,1,12,3
29,1,0,20,5
88,1,1,5,5
276,1,0,3,3
276,1,1,21,0
88,0,0,0,1
283,1,1,21,0
282,0,0,1,1
320,0,0,8,1
107,1,1,18,0
20,2,1,22,6
88,0,1,19,0
107,2,0,20,1
107,0,0,7,3
363,1,1,7,2
268,1,1,23,3
365,1,0,16,0
283,1,0,22,6
27,1,1,20,1
416,2,0,4,3
336,2,0,10,5
307,2,0,13,0
107,0,1,9,4
107,1,0,7,1
283,0,1,23,6
27,2,1,18,1
107,0,1,23,1
195,1,0,19,1
389,1,1,0,6
214,1,1,20,3
107,2,1,16,1
191,0,0,18,6
137,2,0,21,3
107,2,0,7,1
177,0,0,22,5
107,1,1,9,2
137,1,1,17,2
361,1,0,1,5
283,1,0,16,1
265,0,0,19,1
206,0,0,0,0
310,1,1,17,4
88,0,0,15,1
107,2,0,15,2
177,1,0,13,1
191,2,0,19,3
191,1,1,17,3
283,0,0,20,4
216,1,0,1,6
107,0,0,11,0
195,1,1,15,1
397,2,1,19,1
107,2,1,14,1
48,2,1,22,6
257,1,0,14,1
438,1,0,22,2
282,1,1,17,3
393,1,0,14,4
282,1,1,22,2
107,2,0,13,0
27,1,1,21,2
283,0,0,17,1
282,0,0,11,2
88,2,0,21,4
283,1,1,16,3
283,0,0,16,1
107,1,1,16,6
268,0,0,9,0
267,1,0,1,1
88,2,0,18,5
39,1,0,20,4
88,2,0,21,6
195,1,0,6,3
336,0,1,23,6
29,1,0,22,5
267,1,0,1,2
406,1,1,13,0
49,1,1,0,3
216,1,0,17,4
191,1,1,20,0
88,1,1,0,1
191,2,1,6,1
29,2,0,23,3
195,2,0,2,5
305,1,0,0,6
283,1,1,17,2
283,2,0,20,1
283,1,1,15,1
336,2,1,16,2
282,2,0,2,6
406,1,0,22,2
307,0,0,0,5
267,2,1,10,0
139,1,0,18,5
283,2,1,15,4
451,0,0,14,0
107,0,0,15,2
276,1,1,9,3
27,0,0,0,6
336,2,0,17,3
265,1,1,21,1
27,1,0,15,5
139,1,0,16,6
283,1,0,19,5
27,0,0,21,3
283,1,1,10,1
283,1,1,22,4
283,1,0,2,0
283,0,1,15,3
397,0,0,10,1
107,2,1,9,2
214,1,1,10,6
107,1,0,11,0
283,2,0,19,6
102,1,0,5,1
29,0,0,4,2
365,1,1,16,1
65,2,0,12,4
102,0,0,8,1
379,0,0,0,4
107,2,0,9,2
88,2,1,22,6
107,0,0,20,2
107,0,1,12,0
27,1,1,15,6
283,1,1,14,5
283,1,0,8,0
92,1,1,15,1
195,0,0,12,0
107,1,1,10,0
283,1,0,1,0
191,2,0,5,0
137,1,1,23,5
135,1,0,16,2
283,1,0,20,5
397,1,1,21,3
191,2,0,11,0
107,2,0,21,3
283,1,1,0,6
49,1,0,14,6
267,0,0,0,2
88,0,0,15,5
88,1,0,15,4
283,1,1,15,3
27,1,1,14,5
45,1,0,20,5
214,0,0,19,4
283,1,0,22,6
107,2,0,15,0
111,1,0,22,5
102,1,0,19,1
321,0,0,16,6
265,0,0,16,6
365,1,1,7,3
29,2,0,14,1
282,1,1,13,4
365,0,0,22,6
107,1,1,13,5
195,1,0,16,6
283,2,0,20,0
126,2,0,11,3
107,0,0,18,6
177,1,0,12,1
107,2,1,21,1
267,0,0,15,4
397,1,1,21,4
195,0,0,9,3
45,1,0,1,3
107,0,1,15,5
283,1,0,0,5
107,1,1,1,5
340,1,0,11,5
88,2,1,16,3
102,2,1,18,2
107,2,0,13,4
88,1,0,0,1
107,0,0,18,1
29,2,0,14,1
191,2,0,14,3
283,1,0,21,2
107,1,1,6,6
397,2,0,16,6
336,1,0,15,1
27,1,0,21,4
45,2,1,17,3
49,1,0,12,1
397,1,0,21,1
282,1,1,20,4
282,1,1,21,2
264,0,0,16,3
69,2,0,16,5
267,1,0,23,5
197,1,0,18,0
191,2,1,16,3
45,2,0,20,0
325,2,0,20,6
261,2,1,0,1
195,1,1,21,0
27,2,1,20,4
29,0,0,8,3
228,1,1,16,6
88,1,1,13,5
111,1,0,0,5
169,1,0,21,0
107,0,0,18,1
107,1,0,16,1
88,0,0,13,6
407,2,0,0,0
88,0,0,2,2
111,1,0,3,5
361,1,0,0,3
267,1,0,19,1
107,1,1,20,1
177,0,0,9,6
439,2,0,18,2
276,1,1,1,0
191,2,1,19,4
29,1,0,23,0
107,2,0,17,0
336,2,0,8,0
336,0,0,23,3
27,1,1,20,4
143,1,0,19,1
406,1,0,13,1
451,0,0,19,1
177,0,0,11,3
139,2,0,0,6
88,1,0,23,2
195,2,1,16,2
49,1,0,12,6
139,1,1,11,6
68,2,0,17,1
282,1,1,21,3
137,0,0,15,4
336,1,1,13,2
29,1,0,0,0
27,1,1,18,3
336,0,1,20,2
191,2,0,18,4
45,1,0,7,1
195,0,0,10,4
283,2,0,14,1
107,0,1,13,3
253,1,1,20,4
88,2,0,19,0
267,0,1,1,4
317,1,0,5,5
27,1,0,14,6
102,0,0,16,0
283,1,1,18,3
27,0,0,21,5
65,1,1,9,0
283,1,1,22,3
107,1,0,13,2
283,1,0,18,1
29,0,0,19,3
88,2,1,1,4
253,1,1,19,0
283,2,1,10,6
143,1,0,6,2
29,0,0,10,2
88,0,0,3,3
27,1,1,16,4
283,1,0,22,6
459,1,1,21,5
310,2,0,22,3
283,1,1,11,4
363,0,0,10,1
267,0,0,7,2
139,1,0,22,3
88,1,0,8,2
283,1,1,13,5
107,1,0,18,4
102,1,1,12,1
267,1,0,3,0
283,1,0,9,5
268,2,0,21,3
459,1,1,23,2
370,1,1,9,5
397,2,1,11,2
282,1,0,8,2
276,0,1,19,0
88,0,1,15,6
283,0,0,20,4
216,1,0,5,6
107,2,0,13,1
179,2,0,23,3
27,2,0,19,1
107,0,0,12,0
107,1,0,6,3
268,2,0,16,1
283,1,0,20,2
216,0,0,21,4
93,1,0,10,2
137,1,0,1,0
216,2,1,17,5
282,0,0,0,1
111,0,0,19,2
253,1,0,17,5
337,0,0,19,3
336,0,0,22,0
397,0,1,17,2
88,1,1,17,1
283,0,0,23,4
137,1,0,4,2
29,1,0,23,4
143,1,1,17,4
397,2,0,20,0
29,1,0,22,0
282,1,1,19,1
282,0,1,0,3
283,1,0,18,1
107,0,1,20,5
283,1,0,0,2
365,0,0,1,2
283,0,0,16,3
283,0,1,19,4
267,1,1,19,3
27,1,0,17,5
336,1,1,20,1
253,0,1,0,6
216,1,1,7,3
283,1,0,18,4
111,1,0,17,0
282,2,0,12,6
267,1,1,15,0
282,0,0,21,6
397,1,0,22,1
283,1,0,4,4
216,1,1,11,5
265,0,1,17,3
107,2,0,17,5
177,0,0,9,1
216,1,1,22,4
279,0,0,9,2
191,1,0,20,3
191,2,0,22,4
76,0,1,1,0
27,2,1,16,6
397,1,1,7,3
45,0,1,16,0
363,0,1,1,5
214,1,1,21,6
107,0,0,19,3
283,1,1,8,3
107,2,0,12,0
145,1,0,17,3
282,0,0,12,4
107,1,0,6,4
88,1,0,2,0
267,0,1,20,4
283,0,0,19,6
88,0,0,14,5
111,2,0,9,1
29,0,1,0,3
183,1,1,0,0
283,1,0,11,1
267,1,0,1,6
48,1,0,0,3
27,2,1,17,2
216,0,1,0,6
139,0,0,8,5
107,0,0,16,5
27,1,0,11,2
107,2,0,18,0
370,1,0,16,6
191,1,0,19,0
88,1,0,0,5
361,1,1,19,6
214,1,0,2,0
249,1,0,8,3
195,0,0,17,4
88,1,0,16,4
195,2,0,15,5
29,0,0,16,4
151,2,0,22,2
283,0,0,15,2
107,2,0,16,2
283,0,0,19,3
216,1,0,0,2
191,0,1,1,5
406,1,0,0,0
420,2,0,22,4
64,2,0,22,4
362,1,1,10,4
365,0,0,1,2
143,2,0,11,1
107,2,0,12,2
29,2,0,22,2
111,0,1,11,0
88,1,0,21,1
397,0,1,11,6
267,1,0,15,2
88,2,0,0,6
107,2,1,18,5
107,1,0,16,2
361,1,0,11,3
183,1,0,11,0
282,1,0,21,1
265,1,0,19,5
107,0,1,19,3
139,2,0,19,0
191,2,0,14,2
88,1,0,19,1
107,0,0,13,1
27,0,0,18,3
27,1,0,20,6
361,1,0,9,1
228,1,0,20,3
76,1,0,16,0
365,1,0,13,1
16,1,1,14,4
143,1,0,20,4
195,1,1,18,5
137,2,1,20,2
283,1,0,11,1
145,1,0,0,0
216,1,1,3,0
88,1,1,14,1
27,2,0,23,4
282,0,0,16,6
282,2,0,15,2
29,1,0,23,5
283,0,1,14,5
283,1,0,23,4
267,0,1,2,3
253,1,1,5,1
398,1,0,0,6
27,0,0,15,3
177,2,0,4,1
107,0,1,20,0
283,0,1,19,6
267,2,1,1,4
282,1,1,20,5
111,1,0,2,2
216,2,1,13,3
143,1,0,18,3
365,0,0,2,4
88,0,0,0,6
107,1,1,7,1
216,1,1,7,4
45,1,1,22,1
215,1,1,0,6
267,1,0,0,0
337,0,0,14,3
282,0,1,10,1
29,1,0,18,2
148,1,1,18,0
283,1,0,7,2
88,0,0,0,2
102,0,0,11,5
283,1,0,15,1
370,1,1,23,3
29,1,1,10,1
191,0,0,11,3
39,1,0,17,5
282,2,0,1,5
78,0,0,16,5
107,2,0,8,3
107,2,0,9,6
107,1,0,2,4
183,1,0,22,6
107,1,0,23,6
365,1,0,17,3
39,0,0,1,6
177,1,0,21,1
215,1,0,4,3
88,1,0,22,1
107,1,0,20,0
84,0,1,1,1
29,0,0,0,4
143,1,0,20,6
177,1,0,6,2
107,0,0,10,2
107,0,0,15,4
195,1,0,10,1
137,1,1,11,0
27,2,0,16,5
107,1,1,11,3
195,1,0,10,0
216,1,0,20,1
282,1,0,9,5
88,2,0,22,1
283,1,0,8,0
177,1,0,22,3
88,2,0,0,5
169,0,0,22,0
45,2,0,13,6
214,1,1,3,5
107,0,0,15,0
283,1,0,22,2
29,2,0,23,0
282,2,0,18,5
283,2,0,15,5
107,1,0,16,2
283,1,1,13,2
29,1,0,15,1
48,1,0,18,3
27,0,0,14,5
406,1,0,0,5
267,0,0,13,6
27,0,0,0,2
27,1,0,18,2
102,1,0,22,3
283,1,0,19,0
88,0,0,13,3
139,1,0,18,6
217,1,0,15,2
139,1,0,0,0
169,0,0,19,6
340,2,1,1,4
282,1,1,17,5
283,1,1,19,5
107,2,1,22,5
195,2,1,13,1
271,2,0,2,2
107,1,0,23,1
184,2,1,15,4
27,1,0,14,3
88,0,1,18,1
195,1,0,22,0
107,1,0,6,0
336,2,0,18,4
27,1,0,22,2
107,1,0,7,5
29,0,0,13,0
45,1,0,9,0
283,1,1,11,3
107,2,0,8,6
49,0,0,1,0
27,1,0,18,5
336,0,1,13,6
177,0,0,21,5
88,1,1,16,3
88,0,0,8,1
265,1,1,22,0
49,2,0,21,1
283,0,0,18,6
27,1,0,23,1
88,0,1,22,2
283,1,0,1,3
111,1,0,10,0
283,1,1,20,5
216,0,0,16,1
361,1,0,0,1
107,2,0,19,3
215,1,1,20,1
282,0,0,21,6
27,0,0,1,0
107,1,1,15,1
283,0,1,14,1
139,1,0,0,1
216,0,1,13,6
216,0,1,22,0
370,0,1,18,6
216,1,1,20,4
143,1,1,21,5
143,0,0,0,5
139,0,0,16,2
111,0,1,5,3
139,1,0,0,3
276,1,0,0,4
107,1,0,14,2
29,1,0,13,0
216,1,0,16,5
283,0,0,21,1
27,2,1,0,5
126,1,1,13,4
401,0,0,22,0
27,1,1,8,1
406,1,0,1,6
49,1,1,22,0
267,1,0,18,1
27,1,1,14,5
88,1,0,1,2
406,1,1,2,6
143,1,1,19,2
332,0,0,19,2
283,1,0,11,3
253,1,1,16,1
107,1,1,7,3
276,1,0,1,5
283,1,0,23,0
107,1,1,13,5
283,0,0,12,0
361,0,0,7,1
283,0,1,22,2
397,1,1,10,3
148,2,0,1,5
195,0,1,4,3
49,2,0,17,4
216,1,1,12,3
283,2,0,18,2
88,2,0,20,2
342,2,1,14,2
282,1,0,0,5
365,2,0,20,0
143,1,0,18,5
336,1,0,23,3
88,1,0,0,4
48,1,0,1,0
283,0,0,6,0
292,2,0,7,5
48,1,0,21,5
137,1,1,16,5
102,0,1,17,5
283,1,0,22,4
370,1,0,17,1
392,1,1,20,1
283,0,0,17,0
283,1,0,21,5
107,1,1,17,5
45,0,1,15,5
27,1,0,17,6
283,1,1,15,3
283,1,0,1,2
283,1,0,0,1
107,2,0,13,3
334,1,1,2,6
437,1,1,21,1
397,1,1,21,5
370,0,1,21,1
107,2,0,12,2
177,0,0,13,3
267,2,1,0,2
283,1,1,18,6
143,0,0,1,5
265,1,1,19,1
107,1,1,14,4
283,1,0,22,3
107,1,0,10,4
184,2,0,16,4
126,1,1,8,3
267,2,1,2,5
143,1,0,1,2
66,1,1,20,4
459,0,1,12,4
29,2,1,0,1
177,0,1,0,1
49,0,0,12,4
429,0,0,20,0
249,1,0,1,4
268,2,0,2,5
107,1,0,13,0
397,2,1,16,4
267,2,0,0,4
307,1,1,7,0
107,1,1,17,4
434,2,0,19,4
27,2,1,11,6
137,1,0,0,1
102,1,0,20,2
331,2,0,10,6
88,1,0,0,1
64,1,0,19,6
283,1,0,12,5
282,1,0,0,0
177,2,0,21,5
331,0,0,18,0
65,1,1,18,4
283,1,0,16,6
107,2,0,23,0
148,2,1,15,0
107,1,0,11,0
145,0,0,20,2
282,1,0,12,5
107,2,1,15,5
195,1,1,0,6
20,1,1,17,3
27,0,0,4,5
45,2,0,22,4
283,0,0,16,6
359,1,0,14,3
253,2,0,12,3
267,0,0,13,0
88,1,0,17,2
88,2,0,21,5
107,1,0,1,0
363,1,1,0,0
169,0,1,17,1
283,2,0,14,5
29,0,0,10,1
191,2,0,15,1
107,1,1,18,3
126,0,0,18,4
331,0,0,22,3
283,1,0,19,0
107,1,1,18,0
267,2,0,19,5
216,1,0,17,6
283,1,0,0,5
279,2,0,22,0
107,0,1,21,1
215,1,1,19,1
283,1,0,23,3
309,1,1,11,2
214,1,1,23,0
406,2,0,11,5
216,2,0,9,5
195,1,1,7,1
370,2,1,22,5
214,1,0,0,1
365,1,1,10,1
317,1,0,10,4
283,1,1,11,3
365,1,0,16,3
265,0,0,16,4
267,0,0,23,1
107,1,0,10,0
392,1,0,20,6
107,1,0,9,2
287,2,0,20,6
282,1,1,0,4
283,1,0,21,4
191,1,0,16,3
283,0,0,20,1
27,1,1,0,4
195,1,0,11,1
365,1,1,0,2
195,1,1,0,1
107,2,1,14,5
88,1,1,0,0
107,1,0,23,0
107,0,0,0,0
29,1,0,1,1
64,2,0,14,4
191,1,0,14,6
111,2,0,23,0
111,0,0,0,2
107,1,0,7,3
195,0,1,7,1
365,0,0,23,0
283,1,1,16,0
267,1,1,16,2
27,2,0,20,0
191,0,1,18,6
143,1,0,9,4
283,1,1,10,2
283,2,1,11,1
318,1,1,23,5
111,1,0,23,0
177,1,0,0,6
107,2,0,10,1
169,2,0,21,6
27,2,0,19,1
279,1,1,15,2
143,1,0,22,6
88,2,0,0,6
139,1,1,22,6
107,0,0,15,5
283,2,0,9,5
139,1,0,13,4
88,1,0,13,0
421,2,1,21,1
107,2,0,8,3
264,0,0,9,1
265,1,1,17,5
139,2,1,9,2
102,0,0,6,5
267,1,1,21,4
45,0,0,17,6
65,1,1,8,4
365,1,1,22,6
253,1,1,20,2
283,0,0,19,1
221,0,1,7,6
107,2,0,9,0
27,2,0,14,5
191,2,0,10,4
253,2,0,17,4
370,0,0,19,0
370,2,0,19,2
253,1,0,20,0
336,2,0,0,4
283,1,0,13,1
283,1,1,18,1
336,1,1,14,3
398,1,1,12,4
307,0,1,22,0
283,1,0,21,3
282,2,0,19,0
143,1,0,10,4
48,2,0,10,5
397,1,1,20,6
145,0,0,0,0
148,2,1,18,1
359,1,0,2,3
107,2,1,17,1
27,0,0,16,4
191,1,0,16,4
139,1,0,23,6
336,1,0,13,1
107,1,0,11,4
195,1,1,14,3
88,2,1,0,5
29,1,0,14,0
283,1,0,21,3
88,1,1,0,2
126,1,1,11,3
397,1,1,15,6
365,1,0,5,1
139,1,0,0,4
397,1,1,17,2
139,1,1,0,1
